"Name","Created","State","train_size","hidden_layers","optimizer","train/loss","val/loss","flatness/train/avg_diff","denoising/train/avg_diff","flatness/val/avg_diff","denoising/val/avg_diff","seed","rho","train/epoch","denoising/train/mean_0.111","ID","Notes","User","Group","Job Type","Tags","Updated","End Time","Runtime","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation","batch_size","compile_model","cpu","criterion","cuda_version","dataset_dir","device","hostname","id","input_dim","lr","max_epochs","pytorch_version","target_loss","test_size","train_set_percentage_for_flatness","weight_decay","denoising/train/mean_0.000","denoising/train/mean_0.222","denoising/train/mean_0.333","denoising/train/mean_0.444","denoising/train/mean_0.556","denoising/train/mean_0.667","denoising/train/mean_0.778","denoising/train/mean_0.889","denoising/train/mean_1.000","denoising/train/std_0.000","denoising/train/std_0.111","denoising/train/std_0.222","denoising/train/std_0.333","denoising/train/std_0.444","denoising/train/std_0.556","denoising/train/std_0.667","denoising/train/std_0.778","denoising/train/std_0.889","denoising/train/std_1.000","denoising/val/mean_0.000","denoising/val/mean_0.111","denoising/val/mean_0.222","denoising/val/mean_0.333","denoising/val/mean_0.444","denoising/val/mean_0.556","denoising/val/mean_0.667","denoising/val/mean_0.778","denoising/val/mean_0.889","denoising/val/mean_1.000","denoising/val/std_0.000","denoising/val/std_0.111","denoising/val/std_0.222","denoising/val/std_0.333","denoising/val/std_0.444","denoising/val/std_0.556","denoising/val/std_0.667","denoising/val/std_0.778","denoising/val/std_0.889","denoising/val/std_1.000","flatness/train/mean_0.000","flatness/train/mean_0.017","flatness/train/mean_0.033","flatness/train/mean_0.050","flatness/train/mean_0.067","flatness/train/mean_0.083","flatness/train/mean_0.100","flatness/train/mean_0.117","flatness/train/mean_0.133","flatness/train/mean_0.150","flatness/train/std_0.000","flatness/train/std_0.017","flatness/train/std_0.033","flatness/train/std_0.050","flatness/train/std_0.067","flatness/train/std_0.083","flatness/train/std_0.100","flatness/train/std_0.117","flatness/train/std_0.133","flatness/train/std_0.150","flatness/val/mean_0.000","flatness/val/mean_0.017","flatness/val/mean_0.033","flatness/val/mean_0.050","flatness/val/mean_0.067","flatness/val/mean_0.083","flatness/val/mean_0.100","flatness/val/mean_0.117","flatness/val/mean_0.133","flatness/val/mean_0.150","flatness/val/std_0.000","flatness/val/std_0.017","flatness/val/std_0.033","flatness/val/std_0.050","flatness/val/std_0.067","flatness/val/std_0.083","flatness/val/std_0.100","flatness/val/std_0.117","flatness/val/std_0.133","flatness/val/std_0.150","train/bias_norm","train/denoising_avg_diff","train/flatness_avg_diff","train/weight_norm","val/denoising_avg_diff","val/epoch","val/flatness_avg_diff"
"fortuitous-dumpling-122","2024-02-21T02:02:14.000Z","finished","32768","[784,784,15]","AdamW","0.04332844913005829","0.04929796885699034","0.004000038998201491","0.0147490824572742","0.003897983981296427","0.013804638323684532","3","","31","0.04406604077666998","w6996kn7","-","mattia-scardecchia","","","","2024-02-21T02:04:21.000Z","2024-02-21T02:04:21.000Z","127","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","31","2.2.0","0","512","0.015625","0.1","0.043498150538653135","0.04576427877570192","0.04822825019558271","0.052060970570892096","0.05675728743275007","0.06227802066132426","0.06854126043617725","0.07606134284287691","0.08521672772864501","0","0.00008945567530930442","0.00010949581541441417","0.00006749730253923567","0.00008684578448427947","0.0007195415961538181","0.0003785215892867741","0.001084603719771424","0.0005534147824463111","0.0009268247274153892","0.04929796885699034","0.04982375167310238","0.05128314346075058","0.053648811454574265","0.05710477754473686","0.06132463924586773","0.06709205452352762","0.07318456346789996","0.08009685762226582","0.08816950395703316","0","0.00004021419110078199","0.00007142003954491203","0.00003505865472672735","0.00008757802248893612","0.000281718219448395","0.00022492994614196625","0.0007841264222896696","0.00026732359373893386","0.0008237796811885224","0.043498150538653135","0.04361034766770899","0.044081439590081574","0.04479017178528011","0.045887153735384344","0.04681273167952895","0.04852177784778178","0.05040897200815379","0.05286101987585425","0.05451013064011931","0","0.00007544718051994929","0.00017209414338870978","0.0002653363107472136","0.00027782079870562634","0.0004525294916295418","0.0006836295931934702","0.0007128637616033436","0.0007016408886778224","0.0008152598506469228","0.04929796885699034","0.0494360082782805","0.04987043458968401","0.050336528476327656","0.05154612809419632","0.052516392339020966","0.05485225468873978","0.05610196301713586","0.05789712332189083","0.06010472672060132","0","0.00009738787255461632","0.00013682670072773373","0.0003469122888104569","0.0004861179959986729","0.0004479511602220859","0.000639182020240362","0.0006037876947028336","0.00047218918754437096","0.0007185562515902546","0.0018909770296886563","0.0147490824572742","0.004000038998201491","0.00005459065141621977","0.013804638323684532","31","0.003897983981296427"
"radiant-springroll-121","2024-02-21T01:59:59.000Z","finished","1024","[784,15]","AdamW","0.02582862414419651","0.11239398457109928","0.010930569923948495","0.01685848588434359","0.006876775380223979","0.011045771464705464","4","","1000","0.032140369371821485","lbz6ilx4","-","mattia-scardecchia","","","","2024-02-21T02:04:29.000Z","2024-02-21T02:04:29.000Z","270","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","1000","2.2.0","0","512","0.5","0.1","0.031572635285556316","0.03395373451833924","0.0366836111061275","0.04074358722815911","0.046144515896836914","0.05228725029155612","0.05990175887321433","0.07051468392213185","0.08036906520525615","0","0.00009208431983868106","0.0001963914725498685","0.0000901466741106676","0.0003209074519424892","0.00044255944027904654","0.00041214581296099615","0.0007332296319602127","0.0011083410235349436","0.000838566146526487","0.11239398457109928","0.11277230642735958","0.1139601431787014","0.11537274221579234","0.11804193382461864","0.12160121525327364","0.1257521795729796","0.13184232885638872","0.1377029741803805","0.14495775227745375","0","0.00009511178575404926","0.0003227927629559039","0.00023643498352082855","0.000033250778508649414","0.000515549968201671","0.0003230850901839295","0.000607729047077911","0.0009209889812117124","0.0012628090400729683","0.031572635285556316","0.03193360841833055","0.03287683960516006","0.03498677369207144","0.0380802461411804","0.04066922999918461","0.04503278620541096","0.050323715014383194","0.05639190599322319","0.06316431174054742","0","0.0001491069598786617","0.000335653385620828","0.0004990741064504447","0.000937875586507486","0.0017704627658764566","0.0016298289074740122","0.00143976715710512","0.0026305893119460888","0.001234179681508185","0.11239398457109928","0.11258260887116192","0.11319539062678814","0.1145354550331831","0.116223350726068","0.11834877897053955","0.12117113471031188","0.1240265004336834","0.128200919367373","0.13202947620302438","0","0.00012822114990021667","0.00020507159554810617","0.0011261193917559398","0.0004540664712277272","0.001048881720375241","0.0009635975216983574","0.001073232097619751","0.0006424314999434521","0.0013866926572638266","0.004697133786976337","0.01685848588434359","0.010930569923948495","0.00007939586794236675","0.011045771464705464","1000","0.006876775380223979"
"chromatic-ox-120","2024-02-21T01:57:49.000Z","finished","16384","[784,784,15]","SAM","0.0437157079577446","0.05488606542348862","0.0019535870710387787","0.007789136888459322","0.0017342347558587795","0.007003521919250487","3","0.1","62","0.04488873792191347","ksjywve1","-","mattia-scardecchia","","","","2024-02-21T02:02:12.000Z","2024-02-21T02:02:12.000Z","263","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","62","2.2.0","0","512","0.03125","0.1","0.04459140449762344","0.04573280659193794","0.04699111465985576","0.04886876946936051","0.051332996847728886","0.05416055008148154","0.057938873302191496","0.06279243885849912","0.06650772163023551","0","0.00004454370397480258","0.00010553827470017768","0.00008505316095063527","0.0001303926950374881","0.00009932232966568708","0.00009271640250555165","0.00025394729757052456","0.0008220014889293062","0.0006880540021137527","0.05488606542348862","0.05511866044253111","0.05570833074549834","0.057073197327554226","0.0586987417191267","0.06103133410215378","0.06370983428011338","0.06708565571655829","0.07055937809248765","0.07502467557787895","0","0.000037499871458465775","0.000029502973532954853","0.00013115223648648845","0.00013912817292987485","0.000495646578091836","0.0000985049810015863","0.0005287774438352954","0.00037236975558764177","0.0007721300103221218","0.04459140449762344","0.044651938043534754","0.04486020663753152","0.04522163211368024","0.04568396918475628","0.04636446824297309","0.04708776292391122","0.04787330999970437","0.04898006934672594","0.05013515469618142","0","0.000025976835119550885","0.00005773444247030116","0.00010851642052995872","0.00015296427071064908","0.00013925318437521094","0.0001924236076910704","0.00029913356164044046","0.00031665840472450954","0.0002527709318997689","0.05488606542348862","0.05495033971965313","0.05514092380180955","0.055456756986677645","0.055923782475292685","0.0564206462353468","0.05706273401156068","0.05776061490178108","0.0588722137734294","0.05972892446443438","0","0.00003092741655624544","0.00008408216493489674","0.0001091250105746826","0.00010312903709278892","0.0002970951882832794","0.0003579865371148029","0.0002645633853469486","0.00033572467434243793","0.0003322136806302537","0.003802690887823701","0.007789136888459322","0.0019535870710387787","0.0000619981947238557","0.007003521919250487","62","0.0017342347558587795"
"vermilion-fireworks-119","2024-02-21T01:54:05.000Z","finished","16384","[784,784,15]","AdamW","0.03980371728539467","0.05299517512321472","0.004473548019304871","0.014181947878872355","0.004281641719862818","0.01272388069579998","3","","62","0.04349014333759745","uohvx6h7","-","mattia-scardecchia","","","","2024-02-21T01:57:46.000Z","2024-02-21T01:57:46.000Z","221","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","62","2.2.0","0","512","0.03125","0.1","0.042981622740626335","0.0450499684860309","0.047583335700134434","0.0509290952856342","0.055387651082128286","0.060826773600031935","0.06725224200636148","0.07546130195260048","0.0826735720038414","0","0.0000409165293615331","0.00005318347705748291","0.00019635239385254068","0.00023437684519947527","0.0004383196233764893","0.0001320314648994246","0.0004652376136997406","0.0015689218299793294","0.0005939038016384711","0.05299517512321472","0.05345449813952049","0.054672783240675926","0.05708830586324135","0.060121066868305206","0.06414144362012546","0.06929013070960839","0.07500303909182549","0.08103996391097705","0.08938415162265301","0","0.00007872538608805849","0.00007480740285521649","0.00022139127259867032","0.0003484105314281719","0.0002579690140309478","0.0010105104640629973","0.0008115437149090216","0.0005299549304958133","0.0010613761646759085","0.042981622740626335","0.043170377938076855","0.04363889112137258","0.044558388134464624","0.04541125828400254","0.046734437625855205","0.04865241199731827","0.05029539535753429","0.0533404815942049","0.055768442805856466","0","0.0001252421016396148","0.0003037331400301727","0.000307295697049941","0.0006376681000031888","0.0005779468092523182","0.0007695475852940815","0.0006972855871637927","0.001357430255269325","0.0016095792679428587","0.05299517512321472","0.05311538437381387","0.05364979226142168","0.05429612267762422","0.05567531660199165","0.05633259266614914","0.058450239896774295","0.06040775394067168","0.06256338795647025","0.0652824029326439","0","0.00010934034238953952","0.0002956945684954929","0.00024190464136703804","0.0004615275263318069","0.0005815818328645517","0.000457298498480648","0.0008426849444440769","0.0018066614284452177","0.0016710539746200917","0.0017751347040757537","0.014181947878872355","0.004473548019304871","0.00005962916475255042","0.01272388069579998","62","0.004281641719862818"
"filigreed-chrysanthemum-118","2024-02-21T01:53:41.000Z","finished","512","[784,15]","SAM","0.008049978874623775","0.11523941718041895","0.009507621359662157","0.01215775527137642","0.004779190272092809","0.009542428826292346","4","0.15","2000","0.008504654630087316","5w4ycvj0","-","mattia-scardecchia","","","","2024-02-21T01:59:56.000Z","2024-02-21T01:59:56.000Z","375","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","2000","2.2.0","0","512","1","0.1","0.008203733596019447","0.009436917180816332","0.011219815777925154","0.01383089778634409","0.01747073559090495","0.022333335209016997","0.029011164093390107","0.0372780067846179","0.046325628024836384","0","0.00001291693464172424","0.00002660976245615958","0.00015187614664200367","0.00009918347341352124","0.0002791465258870774","0.00028339865717547845","0.0005798231765483314","0.0016799906400005238","0.0005958655179738511","0.11523941718041895","0.11552860960364342","0.11631658611198266","0.11775530502200128","0.1200623692323764","0.12268335620562236","0.12665466964244845","0.13129759393632412","0.13755382969975471","0.1447267234325409","0","0.00005865968377661267","0.00011109738106933838","0.00017971918978172444","0.00031707510573039807","0.0005476689456354952","0.0006550153330135604","0.0005252832216667717","0.0004051492286449543","0.0007370565671665211","0.008203733596019447","0.008512687630718574","0.009492169343866408","0.011127273039892315","0.013556537812110036","0.016472515766508877","0.02026730056386441","0.024631865997798746","0.02974588144570589","0.0351035843603313","0","0.00003875448328966463","0.00014371972587341565","0.00015137465665475988","0.0002044431763122094","0.0003596340603184434","0.00034218158783461247","0.0005437271737149431","0.0004678701831053824","0.0008079957739043035","0.11523941718041895","0.11542737260460852","0.1158545508980751","0.11683013960719107","0.11794605907052756","0.11943558882921934","0.12119966968894004","0.12347109895199536","0.12588950376957656","0.12889267392456533","0","0.00007001471510744885","0.0001751821136167159","0.00034427230048848334","0.0004317625180337229","0.0004777369892471629","0.00032978589636340237","0.0005734110356922914","0.0005749929642610105","0.0006285527193294109","0.007551621180027723","0.01215775527137642","0.009507621359662157","0.00006816075620008633","0.009542428826292346","2000","0.004779190272092809"
"prosperous-ox-117","2024-02-21T01:49:35.000Z","finished","8192","[784,784,15]","SAM","0.03808441013097763","0.06393921561539173","0.002386912582442162","0.007452562932545939","0.0019580415263772133","0.006396805401891484","3","0.1","125","0.04227123052502672","fh031amc","-","mattia-scardecchia","","","","2024-02-21T01:54:02.000Z","2024-02-21T01:54:02.000Z","267","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","125","2.2.0","0","512","0.0625","0.1","0.04201254853978753","0.04300004492203394","0.044291320722550154","0.04583341736967365","0.048100071803977094","0.05113078514114022","0.05505565429727236","0.05895267566666007","0.06400336573521297","0","0.00004449050083749086","0.000019162525965292465","0.00004087696671563395","0.0001325511726593417","0.00017872684258498752","0.00020530623610076705","0.00044498010126895057","0.00013672803245417078","0.0004837741805788615","0.06393921561539173","0.06419911577055852","0.06480044592171907","0.06592000710467498","0.06737474848826726","0.0695634251460433","0.07219543494284153","0.07450388992826144","0.07866185282667477","0.0822020744283994","0","0.00004955917011386845","0.000051160022724769825","0.00005689206502887372","0.00021171283075872355","0.00011408205836962052","0.00035208744466209404","0.00035629283485926643","0.00047586656339143303","0.00024073077875593483","0.04201254853978753","0.04209294407628476","0.042410394689068195","0.04267666945233941","0.04336409866809845","0.04414463629946112","0.045288964780047535","0.04607230699621141","0.04698793082498014","0.04894411689601839","0","0.00006063073684514256","0.00017774253686514044","0.00017075261634862026","0.0003178021574207911","0.00035401155812611466","0.000399185360691267","0.000344419858720906","0.0005200190199980527","0.0008186406243749357","0.06393921561539173","0.06400827094912528","0.06420153668150305","0.06459714490920306","0.06518055237829685","0.06568373357877136","0.06642385125160218","0.06732830004766584","0.06799497567117214","0.06961499033495784","0","0.00008649292587706765","0.0001092877457774896","0.000186450112192012","0.000177137772178656","0.000291070347369898","0.0005558701202753436","0.00031861986016864716","0.0003988817147166627","0.000524584382179009","0.004109381232410669","0.007452562932545939","0.002386912582442162","0.0000662900711176917","0.006396805401891484","125","0.0019580415263772133"
"floating-envelope-116","2024-02-21T01:47:37.000Z","finished","512","[784,15]","AdamW","0.00773272942751646","0.1265675313770771","0.013018018975271843","0.017520298407180238","0.007561022806912676","0.01097567218045395","4","","2000","0.005680776957888156","xjfmnpog","-","mattia-scardecchia","","","","2024-02-21T01:53:38.000Z","2024-02-21T01:53:38.000Z","361","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","2000","2.2.0","0","512","1","0.1","0.005165703303646296","0.0073557350357684","0.010225216508843005","0.01448156195692718","0.019760481469954055","0.02686520650361975","0.03532125544734299","0.04539239592850208","0.0566116839957734","0","0.000016192367659943763","0.00011006964474957104","0.00014459429798868655","0.0002075718517268891","0.00025902341068751545","0.0003529084311791702","0.0001082207583914665","0.0002106466566882129","0.0016271884245734403","0.1265675313770771","0.12696029680470625","0.12816155763963857","0.13003781313697496","0.1326591894030571","0.13567119215925535","0.1403503455221653","0.14528342708945274","0.1518859937787056","0.1578546886642774","0","0.00005103715118300716","0.000158509988158009","0.00020080659155986656","0.00029045891220185735","0.000288710898191577","0.00032728168282125235","0.00150978645882715","0.0015369191022604578","0.0013846785394308497","0.005165703303646296","0.005592797236749903","0.006794248358346522","0.009132452984340489","0.012672707613091916","0.016414414474274962","0.021621496928855777","0.027719489741139115","0.03468483777251095","0.04203907437622547","0","0.00013148252859236388","0.00020683227709725183","0.0003734746558671911","0.0007392552425101786","0.000942530394855741","0.0018203844093293625","0.0017209124982698095","0.001918897397428181","0.002148092734053326","0.1265675313770771","0.12682989109307527","0.1276446869596839","0.12894614245742558","0.13095097839832306","0.13317311443388463","0.1359086439013481","0.14014784917235373","0.14325882941484452","0.1478578746318817","0","0.0001427898084105314","0.0003902863090466578","0.00033946671336125827","0.0005003184078740704","0.00044496204957940826","0.0007904682333860931","0.0014303197790762844","0.0010000043869905911","0.0019517128014067571","0.003601977601647377","0.017520298407180238","0.013018018975271843","0.00007123668910935521","0.01097567218045395","2000","0.007561022806912676"
"prosperous-wish-115","2024-02-21T01:45:42.000Z","finished","8192","[784,784,15]","AdamW","0.03644369542598725","0.05972360260784626","0.005099113532342013","0.01335710782247286","0.004315386964008211","0.011079802581419553","3","","125","0.03812936491643389","bhnrfx0i","-","mattia-scardecchia","","","","2024-02-21T01:49:33.000Z","2024-02-21T01:49:33.000Z","231","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","125","2.2.0","0","512","0.0625","0.1","0.037644518073648214","0.03959721932187677","0.042045772851755224","0.04514390664796034","0.04957955361654361","0.05477659435321888","0.06063976433749","0.06727986472348373","0.0751797001188","0","0.000036173932574055306","0.00008071896777666666","0.00008590353738060495","0.00008902068594762783","0.00008690084571315066","0.0007294620560576245","0.0009738101948829288","0.0005620127272359621","0.0009829023464903838","0.05972360260784626","0.060021388034025826","0.06118664021293322","0.0630684435988466","0.06567107606679201","0.06972896959632635","0.0734610582391421","0.07823059024910133","0.0851977455119292","0.0917445377757152","0","0.00003293680680672886","0.00007221937828670207","0.00004110850348120498","0.0001467054494040535","0.000046584270703956226","0.0004776055060614475","0.00028433561919321854","0.0006365357508909043","0.0006084406884511826","0.037644518073648214","0.03781122430227697","0.03836230044253171","0.03932471857406199","0.04032135214656592","0.04213117538020015","0.04380565145984292","0.046306196879595515","0.04919364214874804","0.052535536652430895","0","0.00006508522380926579","0.00013577556177495046","0.00023306721964380455","0.00032501343757334537","0.00048534941581025704","0.0004630604111570213","0.0005880924884490726","0.0008910378227745872","0.0010697658718168898","0.05972360260784626","0.05986934471875429","0.060354322846978906","0.061077494733035566","0.06232844982296228","0.06360592115670442","0.06525634750723838","0.06661466043442488","0.06935060787945986","0.07220914401113987","0","0.00005638101242443203","0.00008622276703561768","0.00024493678393828637","0.0005299763027700372","0.0005099976963543421","0.0005931904663933341","0.00047183062770263256","0.0010889981124072663","0.0010729425090445725","0.0020504691638052464","0.01335710782247286","0.005099113532342013","0.00006296925857895985","0.011079802581419553","125","0.004315386964008211"
"lucky-cake-114","2024-02-21T01:45:16.000Z","finished","32768","[784,15]","SAM","0.05793898925185203","0.06000052858144045","0.0033982373820617764","0.010389401049663629","0.0033331475220620688","0.010072427863876007","3","0.15","31","0.05595356955503424","phb1ib8e","-","mattia-scardecchia","","","","2024-02-21T01:47:35.000Z","2024-02-21T01:47:35.000Z","139","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","31","2.2.0","0","512","0.015625","0.1","0.05561673175543547","0.05700284366806349","0.05865642940625549","0.06104617395127813","0.06451707007363439","0.06853336809823911","0.07347432461877663","0.079361608872811","0.08589920805146296","0","0.000006005136118942109","0.000044907218473243445","0.00012443172293102016","0.00006407499694468013","0.00010435059232286091","0.00016382675690986172","0.00033603773559402294","0.00044758504632099946","0.0004320420071231907","0.06000052858144045","0.06029697010914485","0.061322410280505814","0.06277996301651001","0.06527408895393212","0.06844461057335138","0.07227097451686859","0.07742595734695594","0.08309136765698592","0.08982269341746967","0","0.0000103109020582834","0.00010680778090003464","0.00003679985596111695","0.0001029704474068564","0.0003529708336429274","0.0007210787872539876","0.0001281092062777153","0.0004159214758394253","0.0004127583774327758","0.05561673175543547","0.0557416666764766","0.05613005724735558","0.05670313755981624","0.05753375594504177","0.05851480290293694","0.05991785465739667","0.06142560890875757","0.06321082138456405","0.06535525433719158","0","0.00004515366600433199","0.00009535390772343764","0.00014355263205564323","0.00021704935692882168","0.0003074634324308745","0.0003490683400923572","0.00029721528667570036","0.00037312575741361845","0.0006448620317751013","0.06000052858144045","0.06009864863008261","0.060456710122525695","0.06105450876057148","0.061832962837070224","0.06298939799889922","0.06410175338387489","0.06579003892838955","0.0675103796645999","0.0695018321275711","0","0.00006615603154886757","0.0001354907249194731","0.0001834729150698819","0.0003037583733163343","0.0002371601887595705","0.0002592460624176243","0.0006564780082394051","0.0008796870009381542","0.000683320890625227","0.006917256396263838","0.010389401049663629","0.0033982373820617764","0.000055428892665077","0.010072427863876007","31","0.0033331475220620688"
"thriving-kumquat-113","2024-02-21T01:43:12.000Z","finished","32768","[784,15]","AdamW","0.05044174939393997","0.05373432859778404","0.006160248555243018","0.015542967276026803","0.006236518025398249","0.014865029634286958","3","","31","0.05110871326178312","tc5ktm5l","-","mattia-scardecchia","","","","2024-02-21T01:45:13.000Z","2024-02-21T01:45:13.000Z","121","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.001","31","2.2.0","0","512","0.015625","0.1","0.050523095298558474","0.05277298546085755","0.055542930805434786","0.05926895529652635","0.06458089236790936","0.0703675194332997","0.07703977668037017","0.0848271818831563","0.09462857525795698","0","0.000039123818587530664","0.0001295748061187849","0.00025638745510876823","0.00017849306928782827","0.00015812262437571144","0.00030851752127725087","0.0004472480402667369","0.0001883376064857082","0.0007158425033167905","0.05373432859778404","0.0542383116359512","0.055821241810917854","0.05836345410595337","0.06235927560677131","0.06672104820609093","0.07276052795350552","0.07950267444054286","0.08674260166784127","0.09575011829535168","0","0.00004046244266004765","0.000166097068439982","0.00008653617151151167","0.0002464876706337149","0.00012449378531723107","0.0007705836058021543","0.0003561938328127287","0.00019235288479691005","0.00028791801106123495","0.050523095298558474","0.05075304387137294","0.05137814003974199","0.05254130689427257","0.053829412022605536","0.05580473612062633","0.05815065056085587","0.06087019913829863","0.0644884460605681","0.06849440853111446","0","0.00009185391873973662","0.00018447113222159965","0.00035929509263439796","0.00024194387922060336","0.00041829245927007446","0.0007000057618625977","0.0003794863939930208","0.0007650556377118333","0.0016625119973781265","0.05373432859778404","0.05391727341338992","0.05473397383466363","0.05566791938617825","0.05697133671492338","0.059350395761430266","0.0614883154630661","0.06452459506690503","0.06806148001924157","0.07125884797424079","0","0.00008457525681969722","0.00022294962558903157","0.00026895815360527034","0.00035097798334029915","0.0005072344948298023","0.0008564398429447066","0.0011788898473443527","0.0013690872381417571","0.0007964125284460663","0.003999948035925627","0.015542967276026803","0.006160248555243018","0.00006376577221089974","0.014865029634286958","31","0.006236518025398249"
"radiant-snake-112","2024-02-21T01:41:38.000Z","finished","4096","[784,784,15]","SAM","0.031348735094070435","0.07297718152403831","0.0025720618711784493","0.006621867604553702","0.0018253842554986357","0.005722305364906782","3","0.1","250","0.03322489963223537","i2zrwsdt","-","mattia-scardecchia","","","","2024-02-21T01:45:39.000Z","2024-02-21T01:45:39.000Z","241","","gnode02","","851ecd25e5397417dcf5d13e8443cbab2b159ab9","https://github.com/MattiaSC01/HM/tree/851ecd25e5397417dcf5d13e8443cbab2b159ab9","1","NVIDIA A100 80GB PCIe","ReLU","64","true","x86_64","MSELoss","12.1","data/MNIST","cuda","gnode02","mnist-train","784","0.0005","250","2.2.0","0","512","0.125","0.1","0.03305379953235388","0.03384229230384032","0.03485802514478564","0.03621570145090421","0.03839147106433908","0.04083989296729366","0.04449368796000878","0.04837443586438894","0.05346246544892589","0","0.0000187474592471463","0.00008531048069126054","0.00003145152306191023","0.00010926926107551264","0.0001349366046464295","0.00023634208676153527","0.000466133838663991","0.0009993314295275054","0.00041739228249693794","0.07297718152403831","0.07320093922317028","0.07374637511869271","0.07478903544445832","0.07616085621217887","0.0775410116960605","0.08013209514319897","0.08229262381792068","0.0865203682333231","0.08963438247640927","0","0.00006832262150774468","0.00030320668777966285","0.00017736198785014604","0.00043333088677590016","0.00018287422405166223","0.0006850245040052376","0.000292956413759386","0.0001330320523570334","0.00047503110807729554","0.03305379953235388","0.03314737123437226","0.0334259775467217","0.03381266826763749","0.03454951071180403","0.03532502618618309","0.03627435294911265","0.03731227121315896","0.03887414904311299","0.04048348735086619","0","0.00004106509857699979","0.00010411535501384302","0.00018231738416624415","0.00024228918309020993","0.00026488355838003816","0.0003758793567149774","0.0002715085359141438","0.0003187891077297462","0.0004632312425849603","0.07297718152403831","0.0730494100600481","0.07324458081275224","0.07345031891018153","0.07400980927050113","0.07462250776588916","0.07534508667886257","0.07638202756643295","0.07709146793931723","0.07785326726734638","0","0.000031600263407936646","0.00010783020463734397","0.00021034690082433465","0.0001742581469937004","0.00012518584549907244","0.00031447858642636833","0.00036357128119950176","0.0004146406299580927","0.00042184694067666967","0.004522308707237244","0.006621867604553702","0.0025720618711784493","0.00007039406773401424","0.005722305364906782","250","0.0018253842554986357"
