"Name","train_size","optimizer","hidden_layers","train/loss","val/loss","denoising/train/avg_diff","flatness/train/avg_diff","ID","State","Notes","User","Group","Job Type","Tags","Created","Updated","End Time","Runtime","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation","adaptive","amsgrad","batch_size","betas","capturable","compile_model","cpu","criterion","cuda_version","dataset_dir","device","differentiable","eps","hostname","id","input_dim","lr","max_epochs","maximize","pytorch_version","rho","seed","target_loss","test_size","train_set_percentage_for_flatness","weight_decay","denoising/train/mean_0.000","denoising/train/mean_0.111","denoising/train/mean_0.222","denoising/train/mean_0.333","denoising/train/mean_0.444","denoising/train/mean_0.556","denoising/train/mean_0.667","denoising/train/mean_0.778","denoising/train/mean_0.889","denoising/train/mean_1.000","denoising/train/std_0.000","denoising/train/std_0.111","denoising/train/std_0.222","denoising/train/std_0.333","denoising/train/std_0.444","denoising/train/std_0.556","denoising/train/std_0.667","denoising/train/std_0.778","denoising/train/std_0.889","denoising/train/std_1.000","denoising/val/avg_diff","denoising/val/mean_0.000","denoising/val/mean_0.111","denoising/val/mean_0.222","denoising/val/mean_0.333","denoising/val/mean_0.444","denoising/val/mean_0.556","denoising/val/mean_0.667","denoising/val/mean_0.778","denoising/val/mean_0.889","denoising/val/mean_1.000","denoising/val/std_0.000","denoising/val/std_0.111","denoising/val/std_0.222","denoising/val/std_0.333","denoising/val/std_0.444","denoising/val/std_0.556","denoising/val/std_0.667","denoising/val/std_0.778","denoising/val/std_0.889","denoising/val/std_1.000","flatness/train/mean_0.000","flatness/train/mean_0.017","flatness/train/mean_0.033","flatness/train/mean_0.050","flatness/train/mean_0.067","flatness/train/mean_0.083","flatness/train/mean_0.100","flatness/train/mean_0.117","flatness/train/mean_0.133","flatness/train/mean_0.150","flatness/train/std_0.000","flatness/train/std_0.017","flatness/train/std_0.033","flatness/train/std_0.050","flatness/train/std_0.067","flatness/train/std_0.083","flatness/train/std_0.100","flatness/train/std_0.117","flatness/train/std_0.133","flatness/train/std_0.150","flatness/val/avg_diff","flatness/val/mean_0.000","flatness/val/mean_0.017","flatness/val/mean_0.033","flatness/val/mean_0.050","flatness/val/mean_0.067","flatness/val/mean_0.083","flatness/val/mean_0.100","flatness/val/mean_0.117","flatness/val/mean_0.133","flatness/val/mean_0.150","flatness/val/std_0.000","flatness/val/std_0.017","flatness/val/std_0.033","flatness/val/std_0.050","flatness/val/std_0.067","flatness/val/std_0.083","flatness/val/std_0.100","flatness/val/std_0.117","flatness/val/std_0.133","flatness/val/std_0.150","train/bias_norm","train/denoising_avg_diff","train/epoch","train/flatness_avg_diff","train/weight_norm","val/denoising_avg_diff","val/epoch","val/flatness_avg_diff"
"sandy-dew-58","256","AdamW","[3072,30]","0.010460736230015756","0.12575837969779968","0.04692119366178911","0.016983581604436044","ktlpg8u3","finished","-","mattia-scardecchia","","","","2024-03-02T05:41:47.000Z","2024-03-02T05:44:52.000Z","2024-03-02T05:44:52.000Z","185","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","6000","false","2.2.0","","75","0.01","30000","1","0.15","0.009676250473906595","0.011592050859083733","0.01720752039303382","0.0260299031312267","0.0385485760246714","0.05309934448450804","0.07005932182073593","0.09051357209682465","0.11124936863780022","0.13799853498737016","2.6884966957831086e-10","0.000026456773704853283","0.000146529046546208","0.0002999234082253872","0.0007565223498313482","0.0004963200554928837","0.0007369271256610369","0.0008689463048644624","0.003933054945979029","0.002682477690121046","0.033305804431438435","0.12575837969779968","0.126873180270195","0.13017113010088602","0.13577875991662344","0.14390633503595987","0.15431752304236093","0.16734711329142252","0.183076282342275","0.20118900140126547","0.22222413619359335","0","0.000035754655494744764","0.000022354435427271655","0.0000543757752952463","0.00015264352724824758","0.00008387580291214563","0.00003407587146341434","0.00012339690392483118","0.0002305696335705531","0.00029497773589946537","0.009676250512711704","0.010250368295237422","0.012074519461020828","0.015021038590930402","0.01917380765080452","0.02447129674255848","0.030955945374444127","0.03919155281037092","0.04791785785928369","0.05786568503826857","2.955308923600206e-10","0.000033184115328693304","0.000052804592324036354","0.00009662765483003232","0.00010409611449733296","0.0002663736313129826","0.0004791485514404628","0.0004630870777750881","0.001003071460638787","0.0007836371976979439","0.014073048532009136","0.12575837969779968","0.12621902227401732","0.12766745835542678","0.13015772998332978","0.13351200073957442","0.13777729123830795","0.14356018006801605","0.14973534792661666","0.15750204622745514","0.16642482578754425","0","0.00004994986037580715","0.0001268334450801146","0.00012253802859856525","0.00036474219076458066","0.0005351913995798645","0.0006235844908883715","0.00055959337422638","0.0007344512330556075","0.0007249559049694425","0.0001968386786757037","0.04692119366178911","223","0.016983581604436044","0.000011727499440894462","0.033305804431438435","223","0.014073048532009136"
"snowy-terrain-57","16384","SAM","[3072,30]","0.05058171600103378","0.05789787322282791","0.005488291129101222","0.0019583237300685244","sxazjwup","finished","-","mattia-scardecchia","","","","2024-03-02T05:17:27.000Z","2024-03-02T05:41:44.000Z","2024-03-02T05:41:44.000Z","1457","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","93","false","2.2.0","0.05","74","0.055","30000","1","0.15","0.053367584172519855","0.05351545118416349","0.05398257766501047","0.054809369544576235","0.05602902352499465","0.057746545324334875","0.059992737801318675","0.06276260654946479","0.06617426493903622","0.07017859260182983","9.087668147401416e-11","0.0000019206861425479456","0.000007253995016488206","0.000002367144202554774","0.0000040919425096441945","0.00001537855486948363","0.000022112427718789387","0.0000037574849171815465","0.000014000763431039089","0.00003650478900142911","0.0052068764964739445","0.05789787322282791","0.05803027004003525","0.0584550549586614","0.05922054002682368","0.0603750062485536","0.062011404583851494","0.0641421948870023","0.06683162103096645","0.07011845707893372","0.07396507511536281","0","6.048178311079967e-7","0.0000027706377538182066","0.000004348443670885243","0.000008695191725106246","0.00001108480791133396","0.00001413880983854208","0.00000465885545453925","0.000007509697390219811","0.00001643854799569676","0.05336758413468488","0.05344122735987185","0.05364513155946042","0.05399416583095444","0.054482493331306614","0.05507650997751625","0.05581218015431659","0.05670855566713726","0.05772958616435062","0.05900164222694002","1.6119890981741655e-10","0.000014688793946075112","0.000026046062864297316","0.00005066522421288586","0.00006835182650889904","0.00010652344780330428","0.00008760799690688371","0.00010593340210755976","0.0001134372033261668","0.00017865451648565778","0.0019064499437808984","0.05789787322282791","0.057957683131098746","0.0581764105707407","0.05852393992245197","0.058939368650317195","0.059510229527950285","0.060285357758402824","0.06121644601225853","0.062210569903254506","0.06332535296678543","0","0.00001772071231344671","0.000023241080409536224","0.00006620390784873902","0.000046767396058810336","0.00010154500695830282","0.0000838841492801302","0.00013597299244982343","0.00017071678925795433","0.00013753806061545264","0.0006214969325810671","0.005488291129101222","13","0.0019583237300685244","0.00000907011690287618","0.0052068764964739445","13","0.0019064499437808984"
"dainty-elevator-56","16384","AdamW","[3072,30]","0.05234415456652641","0.056968241930007935","0.007065627108386249","0.002326915700832613","wuxx479k","finished","-","mattia-scardecchia","","","","2024-03-02T04:55:05.000Z","2024-03-02T05:17:24.000Z","2024-03-02T05:17:24.000Z","1339","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","93","false","2.2.0","","74","0.055","30000","1","0.15","0.0531577536360904","0.05338077058938021","0.05406305530535368","0.05519999816897325","0.05685820843791589","0.05907636335177813","0.061841117324850835","0.0652745806000894","0.06934480704755212","0.07403715104252721","1.8310758448377477e-10","4.725842084651489e-7","0.00000573830911309146","0.000008032518948716992","0.000012541207764934836","0.000012769088647324164","0.00002879509628317959","0.00003648257473934389","0.00005778243438022579","0.000054833968870501286","0.006714320306976634","0.056968241930007935","0.05716804414987564","0.05779006580511729","0.05885623519619306","0.06040848791599274","0.06250622868537903","0.06518407662709554","0.06847466776768367","0.07241695374250412","0.07705262054999669","0","0.00000352433726463591","0.0000029666536662840925","0.000007132694887007147","0.000008051662372126924","0.00001877370681382121","0.00001329209958741817","0.000018575524706116803","0.00004518508030916921","0.000032930066255154586","0.05315775378549006","0.05323463319364237","0.05348108491161838","0.053880695792031474","0.054433816511300394","0.05520380279049277","0.05608594524092041","0.05718794219574193","0.05842397332889959","0.059757048917526846","2.0933188434785198e-10","0.00002470429507936181","0.00003455619844675157","0.00005034171947382316","0.00006364899327666289","0.0000968515532420254","0.0001514385557196654","0.00015016216378022654","0.00015915827639280915","0.00019610353371772967","0.0022553494572639457","0.056968241930007935","0.05704946257174015","0.057250363007187846","0.05769917406141758","0.058203980699181555","0.05897370167076588","0.059815403446555136","0.06088284365832806","0.06199491061270237","0.0633978322148323","0","0.000018536058129640224","0.000023002973974716113","0.00004006267358137424","0.00007346466428468062","0.00008130881169839234","0.00007636263878719209","0.00009954026372554668","0.000151228315017179","0.00020321812713966156","0.0004267236508894712","0.007065627108386249","12","0.002326915700832613","0.000009461487934459","0.006714320306976634","12","0.0022553494572639457"
"misunderstood-lion-55","8192","SAM","[3072,30]","0.04620660841464996","0.05844471603631973","0.005582358007086438","0.0021959302027244193","tft722zw","finished","-","mattia-scardecchia","","","","2024-03-02T04:35:10.000Z","2024-03-02T04:55:03.000Z","2024-03-02T04:55:03.000Z","1193","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","187","false","2.2.0","0.05","74","0.05","30000","1","0.15","0.04832069410864885","0.048468243485937514","0.048930081946309656","0.049745299882488325","0.05099622002065493","0.05275637287801752","0.05503902572672814","0.0579157607377662","0.06135847600914227","0.06550034801087652","1.4934925826519276e-10","0.0000013903660625773196","0.0000066563756345899955","0.000007587034799980912","0.000025388650138124714","0.000014570341315384145","0.00002871107503123998","0.00003950794544896342","0.000016615954804518326","0.00007160667769165584","0.005006020391980809","0.05844471603631973","0.058570281912883125","0.05896572768688202","0.05968348185221354","0.06078913186987241","0.06233691796660423","0.06441436956326167","0.06703491757313411","0.07024209201335907","0.0740257278084755","0","0.0000012391411640977296","0.000006421100596996276","0.000004332295329754794","0.000011015982825908393","0.0000075790873193172","0.00001674018018407813","0.000005383967775666144","0.00002880195178717892","0.00002122727683216253","0.048320694206631744","0.04838863355398644","0.04862101149337832","0.04903468866541516","0.04956433933111839","0.05023819057678338","0.05107005864265375","0.05207741838239599","0.053253303599194626","0.05459790107270237","2.4429117231832445e-10","0.000011797139937167352","0.00001722876652509757","0.000032703934416841065","0.000057446670437846575","0.00008353002107833346","0.00009314156637899983","0.00014700696023592052","0.0001514429978587869","0.00012617192800105093","0.0019970182329416275","0.05844471603631973","0.05851754546165466","0.058716931566596034","0.059069369733333585","0.05954168401658535","0.060185544565320014","0.0609490018337965","0.06185697093605995","0.06296274214982986","0.06417283639311791","0","0.00001115251596491832","0.0000171090116249488","0.000034378688736880314","0.00005915348902468385","0.00009006291896173638","0.0000975007863493927","0.00011083936188035568","0.00012811536964034748","0.0001885373421873918","0.0006704874685965478","0.005582358007086438","32","0.0021959302027244193","0.000008711539521755185","0.005006020391980809","32","0.0019970182329416275"
"fancy-sound-54","8192","AdamW","[3072,30]","0.04841412231326103","0.05789155885577202","0.006801930277530732","0.0023789556600968265","gt7jlwqd","finished","-","mattia-scardecchia","","","","2024-03-02T04:16:40.000Z","2024-03-02T04:35:07.000Z","2024-03-02T04:35:07.000Z","1107","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","187","false","2.2.0","","74","0.05","30000","1","0.15","0.04854870696241657","0.04876141767211569","0.04940594497990484","0.05051051822374575","0.05209429837608089","0.05419416907049405","0.0568823617650196","0.060204805680162586","0.06411084207744959","0.06879331011441536","2.6247288058645175e-10","0.000005665737554494249","0.000007791689184686153","0.000012049148448876612","0.00001440518923200922","0.000014371535900063253","0.000028529732407222612","0.00005470943185318216","0.000051698405342767135","0.00004099800906890485","0.006113489096363389","0.05789155885577202","0.05807154377301534","0.058619401107231774","0.05956216032306353","0.060976944863796234","0.06286372244358063","0.0653144841392835","0.06834820906321208","0.0720449189345042","0.07635753601789474","0","0.0000012558722905962144","0.000004236322314471308","0.0000020313913834598914","0.000014269508948851554","0.0000015558874618827423","0.00001232709161050299","0.000021313748090648507","0.00004288665789203331","0.000023575451310641785","0.04854870685667265","0.04863615776703227","0.048900827942998146","0.049290960957296195","0.0499005691264756","0.05063613735546824","0.05157912907889113","0.052569198751007205","0.053896863051340914","0.05531807611405384","3.1317248253136205e-10","0.0000230225632506807","0.00003083374353086205","0.00005158253979767807","0.00008850146411939099","0.00008756450070687629","0.00008527466612157814","0.00012477886053013955","0.0002299641187387435","0.00020121695823445803","0.002203437276184564","0.05789155885577202","0.0579615842550993","0.05821765996515751","0.05856447257101536","0.059132106602191925","0.05978432074189186","0.06058027967810631","0.0616789735853672","0.06285527348518372","0.06428373157978058","0","0.000016524339775905863","0.00002102098015717256","0.00005927129623702604","0.000048889918897712857","0.0001006283189850754","0.00008953478751703619","0.00019858209327776967","0.0002981951301791463","0.00028011597408955007","0.0004760621231980622","0.006801930277530732","29","0.0023789556600968265","0.000009181567293126136","0.006113489096363389","29","0.002203437276184564"
"crisp-pyramid-53","4096","SAM","[3072,30]","0.03585886210203171","0.06716320663690567","0.005183922378152309","0.0035728606951306585","1yr7ny10","finished","-","mattia-scardecchia","","","","2024-03-02T04:01:24.000Z","2024-03-02T04:16:37.000Z","2024-03-02T04:16:37.000Z","913","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","375","false","2.2.0","0.05","74","0.035","30000","1","0.15","0.03310510689819542","0.03324093535775319","0.03366742921449865","0.03441951687758168","0.035575472516939044","0.03721372860794266","0.0393561251500311","0.04200482665328309","0.04527547872082019","0.04903167286344493","7.324303379350995e-11","0.0000061874174573305685","0.000006611418906594839","0.000020768228436404966","0.000008759647792463954","0.000012096482568331738","0.000007305457486327573","0.000025616497980621437","0.00007731280668034123","0.00004985211004666991","0.0036766387522220584","0.06716320663690567","0.06726225713888805","0.06756693373123805","0.06812075525522232","0.06894420832395554","0.0700885479648908","0.0715793843070666","0.07343198855717976","0.07575693229834239","0.07848423967758815","0","0.0000029852974335881733","0.0000029447832695224363","0.000005889239784953994","0.000009185236398028956","0.00001845115839367051","0.000005170200120877279","0.00003034018248800488","0.000035960628670421407","0.00001988717024930753","0.0331051068904344","0.03323779427446425","0.03360211030812934","0.03423271797073539","0.03510950029594824","0.036206238338490945","0.037588505045278","0.03926364776561968","0.041121372359339145","0.043312684528063986","1.6981391614179646e-10","0.00001108886767601394","0.00001733137936998626","0.00003532660190075253","0.00005794712643780061","0.00009216394351350846","0.00013581115462016298","0.00011346622164950957","0.0001961983671233228","0.00011208244006246776","0.002732377797365196","0.06716320663690567","0.06725332662463188","0.06754745393991471","0.06800331920385361","0.06868660226464271","0.0695265732705593","0.07065159380435944","0.07186894565820694","0.07330261170864105","0.07495221123099327","0","0.00001535351863499601","0.00002806535592144103","0.0000346073786064446","0.00006877830544361486","0.00009278818176483816","0.00014239180993620668","0.00009856101259183046","0.00023629292954300583","0.00024846805791639044","0.0007153447950258851","0.005183922378152309","76","0.0035728606951306585","0.000008643494766147342","0.0036766387522220584","76","0.002732377797365196"
"drawn-glitter-52","4096","AdamW","[3072,30]","0.036529578268527985","0.06627032160758972","0.005493484788651887","0.003454173117643219","3ixiuznj","finished","-","mattia-scardecchia","","","","2024-03-02T03:48:14.000Z","2024-03-02T04:01:21.000Z","2024-03-02T04:01:21.000Z","787","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","375","false","2.2.0","","74","0.035","30000","1","0.15","0.03325354013941251","0.03342543540444846","0.03394742188781189","0.03484617753808076","0.03615317468453819","0.03786665271036327","0.040057681559119374","0.042720582258577146","0.045815370278432965","0.04938420816324651","4.1974141209665554e-10","0.000002645558766723548","0.000007683496581482607","0.000017997969845715172","0.000004830598974457394","0.000017890808419499715","0.00002168292506531081","0.00009220700072080946","0.00005722305488772158","0.00007633073334569334","0.003707682589689898","0.06627032160758972","0.06638107945521672","0.0667215312520663","0.06730242073535919","0.06816361844539642","0.06931527704000473","0.07077917704979579","0.0726179505387942","0.07481308778127034","0.0774155780673027","0","0.00000304904789155906","0.000004225381406408374","0.000005156926774137129","0.000008277766049341464","0.000004840859579658661","0.00001681282627180709","0.000004217873195689447","0.000005473445867742704","0.00000986596700191762","0.033253540302393955","0.03338098608655855","0.033749438408995046","0.03436158439144492","0.0352236568403896","0.0363053007167764","0.03768450905918144","0.0390460891649127","0.04100777746061794","0.04306425188551657","2.0173058116451576e-10","0.000011335483462841124","0.000030699417644506136","0.000051942256460062976","0.000053135255122348315","0.00006295705913227999","0.00010286559320501042","0.0001620443041397746","0.00021562302560467744","0.00019988196150158157","0.002667530998587603","0.06627032160758972","0.06636129096150398","0.06662231236696244","0.0671181932091713","0.06772368401288986","0.06851054355502129","0.06965473294258118","0.07088984251022339","0.07233459204435348","0.07389301285147667","0","0.000017862551835790055","0.000040957957808122285","0.00006357763769393624","0.00007478518038059936","0.00008548088082329438","0.00014566761029057208","0.0001164468181547701","0.0001624165046687303","0.00021833092800028255","0.0005074139917269349","0.005493484788651887","69","0.003454173117643219","0.000009288270121032838","0.003707682589689898","69","0.002667530998587603"
"curious-glade-51","2048","SAM","[3072,30]","0.024024084210395813","0.07693672180175781","0.00643943256582134","0.005540848321979867","720qqs11","finished","-","mattia-scardecchia","","","","2024-03-02T03:36:37.000Z","2024-03-02T03:48:11.000Z","2024-03-02T03:48:11.000Z","694","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","750","false","2.2.0","0.05","74","0.025","30000","1","0.15","0.023526409970751654","0.02369009086396545","0.024213819977982592","0.025155232501371454","0.0266088845479923","0.028615272623331595","0.031320099447232984","0.034525825370413564","0.03870072906526426","0.04330206060937295","1.211689086320189e-10","0.000010058669582016847","0.000004347943865796231","0.000013724822815699894","0.000020374586960243744","0.000016695558904366478","0.000049242732745083434","0.0001020425165634954","0.00005875257803337374","0.0001822665568424195","0.004351954658826193","0.07693672180175781","0.0770575354496638","0.07743179549773534","0.07808754841486613","0.07907782991727193","0.0804087941845258","0.0821729227900505","0.08439903954664867","0.08706570168336232","0.09024887531995772","0","0.0000029206402650220913","0.0000024848812602360595","0.0000032128708532672764","0.00001557666842419769","0.0000021772316716323756","0.000020413791378057807","0.000007651805519557466","0.000024652184852493244","0.000049164410003664136","0.023526409937767313","0.023720235173823313","0.024323132127756254","0.025284357694908974","0.026645317155634982","0.02834463223698549","0.030533628643024713","0.033033573144348335","0.03600642088567838","0.03925487612141296","1.2101346416951993e-10","0.000017678851795701325","0.000038243027129971744","0.00004400685322769601","0.000051283332616356","0.00011653897910974376","0.00018788911681464336","0.00014139314799537143","0.0002421593650904078","0.00012999159828754248","0.0043198084831237715","0.07693672180175781","0.07708700150251388","0.0775249570608139","0.07826282382011414","0.07938626557588577","0.0806618608534336","0.08237919136881829","0.0843684159219265","0.08661413863301277","0.08934392631053925","0","0.00001762351885163066","0.00004872172917971244","0.0000585649917960394","0.00013140171270455576","0.00011602881699700472","0.0001492255934265332","0.00013802121037801346","0.00018754595908925792","0.0002946329881860194","0.0006397457327693701","0.00643943256582134","134","0.005540848321979867","0.000009011233487399297","0.004351954658826193","134","0.0043198084831237715"
"glorious-totem-50","2048","AdamW","[3072,30]","0.024364834651350975","0.07702270150184631","0.008832930835584799","0.006569491836125964","lbw35f3q","finished","-","mattia-scardecchia","","","","2024-03-02T03:27:00.000Z","2024-03-02T03:36:34.000Z","2024-03-02T03:36:34.000Z","574","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","750","false","2.2.0","","74","0.025","30000","1","0.15","0.023914000620910276","0.02420649815273161","0.025105589379866917","0.026623523968737572","0.028725567952884983","0.031609968010646604","0.0349736149267604","0.039098349128228925","0.04392735776491463","0.04928484795770297","2.986985165303855e-10","0.000007779655979102393","0.000009154901595417738","0.000033695511479594296","0.000019651644863511364","0.00002599211711006953","0.00007451752919982793","0.0001404434623772694","0.00014044270413275583","0.00011487681913698492","0.005725441128015513","0.07702270150184631","0.07719775289297104","0.07773044208685558","0.07864212493101756","0.07996957252422969","0.08176106959581375","0.08404851704835892","0.08682908117771149","0.09017860392729442","0.09410156061251958","0","0.0000012742017702121704","0.000005698901970149973","0.000010118978363945504","0.000010653216081718666","0.000010452500748441072","0.00001513706609330735","0.00006891188200823455","0.00002811562977261218","0.000059374318769317154","0.02391400078777224","0.024157571542309596","0.0248181497794576","0.026013792282901703","0.027577549667330455","0.02968634698772803","0.03224211835185997","0.03516612903913483","0.038574394083116206","0.04268487243680283","1.281156361352899e-10","0.000029589598726313103","0.00003769182712849377","0.000053229446723644514","0.00012855197998702637","0.00013471502221835675","0.00017892063074927388","0.00028313513948636154","0.0003371809846510885","0.00043652249958505855","0.005182558968663209","0.07702270150184631","0.07720049619674682","0.07774030193686485","0.07858944237232209","0.07986377328634262","0.08155839443206787","0.0835046648979187","0.0858866311609745","0.08879332318902015","0.09189287573099136","0","0.000022918931025567195","0.00006510207757782017","0.00011395172372850964","0.00012923925942368025","0.0001665441695836018","0.00013841866415165792","0.00026157249077348154","0.00017752298435995086","0.0004375444399611206","0.0004305486800149083","0.008832930835584799","115","0.006569491836125964","0.000009624338417779654","0.005725441128015513","115","0.005182558968663209"
"dazzling-feather-49","1024","SAM","[3072,30]","0.019999289885163307","0.08697720617055893","0.01259348983100305","0.007933249314082784","b1vh0h2b","finished","-","mattia-scardecchia","","","","2024-03-02T03:19:50.000Z","2024-03-02T03:26:57.000Z","2024-03-02T03:26:57.000Z","427","","gnode02","","00879fb2ddaf800b141d9b25eb839851e42ba896","https://github.com/MattiaSC01/HM/tree/00879fb2ddaf800b141d9b25eb839851e42ba896","1","NVIDIA A100 80GB PCIe","ReLU","false","false","64","[0.9,0.999]","false","true","x86_64","MSELoss","12.1","data/cifar-10-batches-py","cuda","false","1e-8","gnode02","cifar10-train","3072","0.0005","1500","false","2.2.0","0.05","74","0.02","30000","1","0.15","0.019107307423837483","0.019460440807354942","0.02052767373000582","0.022457848613460858","0.02534367109183222","0.0292920678621158","0.03463482460938394","0.0408433855821689","0.04832456377334893","0.05701618905489643","1.1641532182693479e-10","0.000006860891515307636","0.0000023600077500849263","0.00009740869377847288","0.00003812150336673113","0.00004432076746076067","0.00005937659576746731","0.00007659695422276506","0.00010867019632239947","0.0002938747666694741","0.009258754054705304","0.08697720617055893","0.08722228556871414","0.08797622720400493","0.08934583018223445","0.09141870339711508","0.0943066601951917","0.09810857971509296","0.10289117693901062","0.1086278756459554","0.1154850572347641","0","0.000004324206835801857","0.000005878920423811505","0.00003206574895552253","0.000014992309120872056","0.000018431375626809147","0.00003884353912142936","0.00004997025756400424","0.00011042048618814148","0.000035236915011975544","0.019107307388912885","0.0193723899894394","0.02022024093894288","0.021582859673071653","0.023559684841893615","0.02607345343567431","0.02918610165361315","0.03260947837261483","0.037067891703918575","0.04162616054527461","1.5570473739053803e-10","0.00001078387356259104","0.00003349247411427528","0.000039399363106936486","0.00009120230555684404","0.00012825326779832997","0.00016539061826396014","0.00026740575893398176","0.0003535441312604684","0.0002865221598601675","0.006812996566295623","0.08697720617055893","0.0871923841536045","0.08792922645807266","0.08909610211849213","0.09073697105050088","0.09286120161414146","0.09558949023485185","0.09870118573307993","0.10216066762804984","0.10665759220719336","0","0.00002224930414416908","0.00006393219196679872","0.00007542002339925448","0.00009577081028104755","0.00016834755118365","0.00018412064755789247","0.0001924527309609223","0.00034467075985870964","0.0004071365542388512","0.00048440296086482704","0.01259348983100305","171","0.007933249314082784","0.000010022648893937005","0.009258754054705304","171","0.006812996566295623"
